"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1840364351934357528","Sun Sep 29 12:13:48 +0000 2024","0","itb! Guys ada yg bisa pinjemin kalkulator nya buat besok ga? Soalnya kalkulator sender belum sampe hiks padahal besok mau dipake kuis","1840364351934357528","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840364351934357528","1804409229442453505","DraftAnakITB"
"1840348481761710361","Sun Sep 29 11:10:44 +0000 2024","4","Dem gua dibikin baper lagi sama AI . Kenapasi pendamping gua di itb! gamau effort minimal kek gini https://t.co/zw39Dq6hFL","1840348481761710361","https://pbs.twimg.com/media/GYo7MMFXcAANi2K.jpg","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840348481761710361","1804409229442453505","DraftAnakITB"
"1840335985931878744","Sun Sep 29 10:21:05 +0000 2024","0","itb! bucin!","1840335985931878744","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840335985931878744","1804409229442453505","DraftAnakITB"
"1840331224419615158","Sun Sep 29 10:02:10 +0000 2024","0","maba! beli safety glasses di nangor di mana ya??","1840331224419615158","","","tl","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840331224419615158","1804409229442453505","DraftAnakITB"
"1840326038431076576","Sun Sep 29 09:41:33 +0000 2024","0","alo itb! website bimbingan konseling itb emg error apa gimana ya? terus harus kemana ya kalo ga lewat web TT","1840326038431076576","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840326038431076576","1804409229442453505","DraftAnakITB"
"1840325934752137398","Sun Sep 29 09:41:09 +0000 2024","2","itb! Kalian yg pengajuan keringanan uktnya sudah disetujui berkasnya ngisi full ato hanya beberapa saja ya? (kip surat pendukung 1 dan 2 SPT misalnya tidak)","1840325934752137398","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840325934752137398","1804409229442453505","DraftAnakITB"
"1840325372740587691","Sun Sep 29 09:38:55 +0000 2024","3","maba! Jual preloved buku TPB kondisi bagus dengan catatan latsol. Take all hanya 85k. Yang berminat bisa reply di bawah nanti aku DM ya! https://t.co/JM2ExJlpyV","1840325372740587691","https://pbs.twimg.com/media/GYomLCyW8AAiXwx.jpg","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840325372740587691","1804409229442453505","DraftAnakITB"
"1840324865523425791","Sun Sep 29 09:36:54 +0000 2024","0","maba! aku mau jual preloved buku tpb masih in good condition dan ada beberapa catetan latsol didalemnyatake all bisa 85k buat yang mau boleh reply aja ya dibawah nanti aku dm","1840324865523425791","","","in","Ganesha, Jatinangor, Cirebon","0","2","0","https://x.com/DraftAnakITB/status/1840324865523425791","1804409229442453505","DraftAnakITB"
"1840323806469955750","Sun Sep 29 09:32:41 +0000 2024","0","itb! kalo masak nasi malam ini besok pagi masih aman ga yaa","1840323806469955750","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1840323806469955750","1804409229442453505","DraftAnakITB"
"1840320866334232953","Sun Sep 29 09:21:00 +0000 2024","3","itb! wajar ga kalo nyari kanim","1840320866334232953","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840320866334232953","1804409229442453505","DraftAnakITB"
"1840263830833602777","Sun Sep 29 05:34:22 +0000 2024","1","itb! cara dapat spt pajak penghasilan terakhir buat penurunan bpp gimana yaa","1840263830833602777","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840263830833602777","1804409229442453505","DraftAnakITB"
"1840256275059212786","Sun Sep 29 05:04:20 +0000 2024","1","bucin! 16924065 udah lama ga liat km jogging padahal seneng liatinnya haha","1840256275059212786","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840256275059212786","1804409229442453505","DraftAnakITB"
"1840252976096489890","Sun Sep 29 04:51:14 +0000 2024","3","itb! infokan kuis sustain susah gaa oy ang 24","1840252976096489890","","","in","Ganesha, Jatinangor, Cirebon","2","1","0","https://x.com/DraftAnakITB/status/1840252976096489890","1804409229442453505","DraftAnakITB"
"1840245943364448305","Sun Sep 29 04:23:17 +0000 2024","5","itb! Sering melamun mikir buat bundir karena ngga bisa olahraga apa2 (bener2 0 pengetahuan dan pengalaman) alhasil ngga punya temen main","1840245943364448305","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840245943364448305","1804409229442453505","DraftAnakITB"
"1840243924222222362","Sun Sep 29 04:15:16 +0000 2024","0","itb! barber bagus di nangor mana ya","1840243924222222362","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840243924222222362","1804409229442453505","DraftAnakITB"
"1840240315505967314","Sun Sep 29 04:00:55 +0000 2024","0","bucin! 16924176 udah ada gandengan belum yaa?","1840240315505967314","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1840240315505967314","1804409229442453505","DraftAnakITB"
"1840237288111923438","Sun Sep 29 03:48:54 +0000 2024","0","itb! tes itbfess baru masuk gak yaa","1840237288111923438","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840237288111923438","1804409229442453505","DraftAnakITB"
"1840231214268940653","Sun Sep 29 03:24:45 +0000 2024","0","itb! cont...","1840231214268940653","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840231214268940653","1804409229442453505","DraftAnakITB"
"1840230834692911488","Sun Sep 29 03:23:15 +0000 2024","1","itb! ‍‍ 𝙆𝙖𝙠𝙠 𝙠𝙚𝙢𝙖𝙧𝙞𝙣 𝙣𝙜𝙚𝙟𝙖𝙧 𝙙𝙚𝙖𝙙𝙡𝙞𝙣𝙚 𝙩𝙖𝙥𝙞 𝙠𝙚𝙡𝙚𝙬𝙖𝙩𝙖𝙣𝙣𝙣 ??!","1840230834692911488","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840230834692911488","1804409229442453505","DraftAnakITB"
"1840227258750939343","Sun Sep 29 03:09:02 +0000 2024","4","kalo misal jadi atlet ml esports di mpl boleh izin ga kuliah? bucin! itb! maba!","1840227258750939343","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840227258750939343","1804409229442453505","DraftAnakITB"
"1840227257819828262","Sun Sep 29 03:09:02 +0000 2024","0","itb! maba! itbparkir! bucin! (trigger doang)","1840227257819828262","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840227257819828262","1804409229442453505","DraftAnakITB"
"1840221589301833971","Sun Sep 29 02:46:31 +0000 2024","0","mutual x yuk reply aj nnt i follow itb!","1840221589301833971","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840221589301833971","1804409229442453505","DraftAnakITB"
"1840219752108564947","Sun Sep 29 02:39:13 +0000 2024","0","itb! ngeprint pas foto 2x3 di nangor dimana ya?","1840219752108564947","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840219752108564947","1804409229442453505","DraftAnakITB"
"1840209530728173936","Sun Sep 29 01:58:36 +0000 2024","0","itb! https://t.co/uL6n0QsN7P","1840209530728173936","https://pbs.twimg.com/media/GYm80MtWIAAdo-v.jpg","","und","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840209530728173936","1804409229442453505","DraftAnakITB"
"1840204094213861405","Sun Sep 29 01:37:00 +0000 2024","3","itb! ayoo dateng ke CRCS ada talkshow bareng kk jessica coc dorprize dan penampilan dari itbjazz &amp; KPA‼️ https://t.co/FDt9XPjxXY","1840204094213861405","https://pbs.twimg.com/media/GYm33ueWsAA7bRg.jpg","","in","Ganesha, Jatinangor, Cirebon","0","1","2","https://x.com/DraftAnakITB/status/1840204094213861405","1804409229442453505","DraftAnakITB"
"1840199897699454982","Sun Sep 29 01:20:19 +0000 2024","3","itb! kalo nulis tujuan di jurnal tuh nyalin dari pertanyaan tiap percobaan apa gimana ya? kalian ada berapa tujuannya? (modul 1 kimia)","1840199897699454982","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840199897699454982","1804409229442453505","DraftAnakITB"
"1840197251131490701","Sun Sep 29 01:09:48 +0000 2024","0","itb! Guys juprak kimia buat modul 1 dirangkum dari halaman brp sih??","1840197251131490701","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840197251131490701","1804409229442453505","DraftAnakITB"
"1840193687671714067","Sun Sep 29 00:55:38 +0000 2024","1","itb! hai kamu 11423066 selamat L word yaa mau ngucapin langsung tapi ga berani hehe","1840193687671714067","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840193687671714067","1804409229442453505","DraftAnakITB"
"1840191324907024737","Sun Sep 29 00:46:15 +0000 2024","4","itb! guys mau makesure kalo jurnal kimia tuh bebas kan tinta biru/item?","1840191324907024737","","","in","Ganesha, Jatinangor, Cirebon","1","3","0","https://x.com/DraftAnakITB/status/1840191324907024737","1804409229442453505","DraftAnakITB"
"1840190416009699563","Sun Sep 29 00:42:38 +0000 2024","0","itb! ada preloved kalkulator yg bisa buat regresi praktikum gaa?","1840190416009699563","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840190416009699563","1804409229442453505","DraftAnakITB"
"1840174762166718945","Sat Sep 28 23:40:26 +0000 2024","10","bucin! 16024252 study date yuk!! km ajarin fisika ak ajarin km cara jatuh cinta","1840174762166718945","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1840174762166718945","1804409229442453505","DraftAnakITB"
"1840150318442561806","Sat Sep 28 22:03:18 +0000 2024","0","bucin! hey you re pretty just the way you are so stop being insecure (this message was sent for that one ep girl)","1840150318442561806","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840150318442561806","1804409229442453505","DraftAnakITB"
"1840110324361371684","Sat Sep 28 19:24:23 +0000 2024","3","itb! Elvira fsrd udah ada gandengan kah?","1840110324361371684","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1840110324361371684","1804409229442453505","DraftAnakITB"
"1840101728957448387","Sat Sep 28 18:50:14 +0000 2024","2","bucin! Harits SITH-S udah punya pawang belom? Belajar bareng yuk","1840101728957448387","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1840101728957448387","1804409229442453505","DraftAnakITB"
"1840100721506607396","Sat Sep 28 18:46:14 +0000 2024","0","bucin! Dear Mentari kamu benar-benar mencerahkan hari-hariku!!!","1840100721506607396","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840100721506607396","1804409229442453505","DraftAnakITB"
"1840094844145823892","Sat Sep 28 18:22:52 +0000 2024","1","bucin! Muthe FSRD 24 lucuu banget maw kenalang dong","1840094844145823892","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840094844145823892","1804409229442453505","DraftAnakITB"
"1840094297204392197","Sat Sep 28 18:20:42 +0000 2024","20","itb! please kasih tahu sender cara belajar yang efektif senin kimia quiz","1840094297204392197","","","in","Ganesha, Jatinangor, Cirebon","0","3","1","https://x.com/DraftAnakITB/status/1840094297204392197","1804409229442453505","DraftAnakITB"
"1840091099982974995","Sat Sep 28 18:08:00 +0000 2024","0","129**013 gemas sekali waktu jadi pataka keamanan oskm itb!","1840091099982974995","","","in","Ganesha, Jatinangor, Cirebon","3","1","0","https://x.com/DraftAnakITB/status/1840091099982974995","1804409229442453505","DraftAnakITB"
"1840086368300495187","Sat Sep 28 17:49:12 +0000 2024","5","yah kejebak friendzone :( itb!","1840086368300495187","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840086368300495187","1804409229442453505","DraftAnakITB"
"1840079759755157999","Sat Sep 28 17:22:56 +0000 2024","1","bucin! wts myself M22 looking for boys","1840079759755157999","","","en","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1840079759755157999","1804409229442453505","DraftAnakITB"
"1840066082771554708","Sat Sep 28 16:28:35 +0000 2024","38","Selamat bergabung wahai keluarga baruku itb! Perjalananmu masih panjang Kuy. Teruslah menjadi pembelajar yang haus akan ilmu.","1840066082771554708","","","in","Ganesha, Jatinangor, Cirebon","0","0","4","https://x.com/DraftAnakITB/status/1840066082771554708","1804409229442453505","DraftAnakITB"
"1840032633713004710","Sat Sep 28 14:15:40 +0000 2024","3","maba! Sender ada sisa buku berikut bakal sender jual dg harga miringg bget krn ngabisin stok buat yang btuh leave a trace aja ya https://t.co/JdU2geZINP","1840032633713004710","https://pbs.twimg.com/media/GYkb7b_WMAAQvsd.jpg","","in","Ganesha, Jatinangor, Cirebon","1","7","0","https://x.com/DraftAnakITB/status/1840032633713004710","1804409229442453505","DraftAnakITB"
"1840032074842992649","Sat Sep 28 14:13:27 +0000 2024","2","bucin! Bingung cara deketin anak kriya 22","1840032074842992649","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1840032074842992649","1804409229442453505","DraftAnakITB"
"1840028783283249303","Sat Sep 28 14:00:22 +0000 2024","0","bucin! pengen kenalan dong sama 13423029","1840028783283249303","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840028783283249303","1804409229442453505","DraftAnakITB"
"1840024208207642635","Sat Sep 28 13:42:11 +0000 2024","0","ngecrushin danlap itb! yay or nay","1840024208207642635","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1840024208207642635","1804409229442453505","DraftAnakITB"
"1840013318972444789","Sat Sep 28 12:58:55 +0000 2024","0","bucin! indah fti 24 you really live up to your name &lt;3","1840013318972444789","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840013318972444789","1804409229442453505","DraftAnakITB"
"1840012666582003958","Sat Sep 28 12:56:20 +0000 2024","3","itb! ada yang bisa diajak genuinely ngobrol gak","1840012666582003958","","","in","Ganesha, Jatinangor, Cirebon","0","5","0","https://x.com/DraftAnakITB/status/1840012666582003958","1804409229442453505","DraftAnakITB"
"1840011711333499111","Sat Sep 28 12:52:32 +0000 2024","0","itb! tugas 1 periklim k05 pa musa tu yg mana dehh? deadline senen tp sampe skrg gatau tugasnya yg mana","1840011711333499111","","","in","Ganesha, Jatinangor, Cirebon","1","1","0","https://x.com/DraftAnakITB/status/1840011711333499111","1804409229442453505","DraftAnakITB"
"1840010792126632141","Sat Sep 28 12:48:53 +0000 2024","2","bucin! 12118055 where are you?","1840010792126632141","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1840010792126632141","1804409229442453505","DraftAnakITB"
"1840006337067135236","Sat Sep 28 12:31:11 +0000 2024","23","ADMIN OPEN FOLLBACK LAGI - Like dan Retweet Tweet ini - Follow @itbanonfess dan @satpam_itb - Reply dengan kata-kata dari kalian untuk menyambut minggu-minggu penuh tugas dan kuis AKAN DITUTUP 07.00 WIB","1840006337067135236","","","in","Ganesha, Jatinangor, Cirebon","0","19","17","https://x.com/DraftAnakITB/status/1840006337067135236","1804409229442453505","DraftAnakITB"
"1840005574294925364","Sat Sep 28 12:28:09 +0000 2024","155","itb! tiba-tiba osjur tiba-tiba pake slayer. BIAR KAYA TEKNIK Norakk lo bikin himpunan jadi gakjelas gini","1840005574294925364","","","in","Ganesha, Jatinangor, Cirebon","12","2","2","https://x.com/DraftAnakITB/status/1840005574294925364","1804409229442453505","DraftAnakITB"
"1840005331000140102","Sat Sep 28 12:27:11 +0000 2024","10","Norakk lo bikin himpunan itb! jadi gakjelas gini","1840005331000140102","","","in","Ganesha, Jatinangor, Cirebon","1","1","0","https://x.com/DraftAnakITB/status/1840005331000140102","1804409229442453505","DraftAnakITB"
"1840001779397730528","Sat Sep 28 12:13:04 +0000 2024","5","bucin! Kepsek medik cakep banget ","1840001779397730528","","","in","Ganesha, Jatinangor, Cirebon","1","1","0","https://x.com/DraftAnakITB/status/1840001779397730528","1804409229442453505","DraftAnakITB"
"1839984861152424131","Sat Sep 28 11:05:50 +0000 2024","1","maba! snbp peminatan harus punya sertif di tingkat nasional/internasional? adik sender penasaran snbp peminatan tp sender utbk jdi gtw","1839984861152424131","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1839984861152424131","1804409229442453505","DraftAnakITB"
"1839981089755975701","Sat Sep 28 10:50:51 +0000 2024","0","itb! beli sarung tangan buat praktikum di nangor dimana ya?","1839981089755975701","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1839981089755975701","1804409229442453505","DraftAnakITB"
"1839980659336429719","Sat Sep 28 10:49:09 +0000 2024","7","itb! Alicia sappk 24 lucu banget mau kenalann dongg","1839980659336429719","","","in","Ganesha, Jatinangor, Cirebon","1","5","0","https://x.com/DraftAnakITB/status/1839980659336429719","1804409229442453505","DraftAnakITB"
"1839978433394168133","Sat Sep 28 10:40:18 +0000 2024","1","WHY 13123190 LOOK LIKE A DADDY? MY DADDY ISSUE : itb!","1839978433394168133","","","en","Ganesha, Jatinangor, Cirebon","2","4","0","https://x.com/DraftAnakITB/status/1839978433394168133","1804409229442453505","DraftAnakITB"
"1839977462706389153","Sat Sep 28 10:36:26 +0000 2024","3","hey kamu yg lagi laprak semangat yah itb!","1839977462706389153","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1839977462706389153","1804409229442453505","DraftAnakITB"
"1839954594907959626","Sat Sep 28 09:05:34 +0000 2024","0","maba! ada yg mau kenalan gak Nder gabut (kangen oskm chat)","1839954594907959626","","","in","Ganesha, Jatinangor, Cirebon","0","2","0","https://x.com/DraftAnakITB/status/1839954594907959626","1804409229442453505","DraftAnakITB"
"1839918973246189759","Sat Sep 28 06:44:01 +0000 2024","45","itb! kaka info tutor cara bikin jurnal dong atau apakah ada yg punya contoh? buat praktikum kimia pertama kaa","1839918973246189759","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1839918973246189759","1804409229442453505","DraftAnakITB"
"1839915094945227158","Sat Sep 28 06:28:37 +0000 2024","150","itb! Kenapa cowok suka banget pake celana pendek bukannya itu aurat ya? Cewek ngga pake kerudung dimasalahin tapi sendirinya seneng banget pamer paha waktu olahraga.","1839915094945227158","","","in","Ganesha, Jatinangor, Cirebon","11","9","7","https://x.com/DraftAnakITB/status/1839915094945227158","1804409229442453505","DraftAnakITB"
"1839906748968149398","Sat Sep 28 05:55:27 +0000 2024","0","itb! Hi guys aku mau pindah kosan jadi mau jual beberapa barang. Kemarin aku lupa ngirim threadnyaa kali ini threadnya bakala ada di komenn. Kalau berminat boleh langsung reply atau dm yaa! Thankssss ","1839906748968149398","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1839906748968149398","1804409229442453505","DraftAnakITB"
"1839906514024255672","Sat Sep 28 05:54:31 +0000 2024","0","itb! Hi guys aku mau pindah kosan jadi mau jual beberapa barang","1839906514024255672","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1839906514024255672","1804409229442453505","DraftAnakITB"
"1839890796872368593","Sat Sep 28 04:52:04 +0000 2024","0","itb! siapa yang kahimnya gila-gila pengen jadi teknik? gue gue gue!","1839890796872368593","","","in","Ganesha, Jatinangor, Cirebon","1","0","1","https://x.com/DraftAnakITB/status/1839890796872368593","1804409229442453505","DraftAnakITB"
"1839889296423096354","Sat Sep 28 04:46:06 +0000 2024","0","bucin! anak stei yang ngibas jaket depan gue pas lagi duduk beres arak-arakan kita blm kenalan ","1839889296423096354","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1839889296423096354","1804409229442453505","DraftAnakITB"
"1839888674038727010","Sat Sep 28 04:43:38 +0000 2024","0","itb! semisal aku jualan snack lebih suka mesan lewat website atau g-form?","1839888674038727010","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1839888674038727010","1804409229442453505","DraftAnakITB"
"1839881139596542282","Sat Sep 28 04:13:41 +0000 2024","0","maba! kalau uts tuh ada susulan gak yaaa? apa gimana dosennya ya? thankyou kak","1839881139596542282","","","in","Ganesha, Jatinangor, Cirebon","0","2","0","https://x.com/DraftAnakITB/status/1839881139596542282","1804409229442453505","DraftAnakITB"
"1839879061927039349","Sat Sep 28 04:05:26 +0000 2024","3","itb! Kakak-kakak pascapanen 23 edukasi buah+bagi buah gratis lagi donggg (pengen ketemu kakak yang jilbab item lagi)","1839879061927039349","","","in","Ganesha, Jatinangor, Cirebon","4","1","0","https://x.com/DraftAnakITB/status/1839879061927039349","1804409229442453505","DraftAnakITB"
"1839869045035700474","Sat Sep 28 03:25:38 +0000 2024","1","bucin! cowo KL 23 cuman takut orangnya ilfeel","1839869045035700474","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1839869045035700474","1804409229442453505","DraftAnakITB"
"1839679396682109340","Fri Sep 27 14:52:02 +0000 2024","0","itb! WTB BUKU FISIKA DASAR HALLIDAY EDISI 7 JILID 1","1839679396682109340","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1839679396682109340","1804409229442453505","DraftAnakITB"
"1839673608479588695","Fri Sep 27 14:29:02 +0000 2024","0","bucin! Untuk kamu yang pake outfit pink dengan outer coklat putih yang tadi siang naik shuttle jam set satu. Kamu imut banget. Aku mau kenal sama kamu. Minggu depan aku naik shuttle di jam yang sama atau kamu bisa juga kasih jejak disini.","1839673608479588695","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1839673608479588695","1804409229442453505","DraftAnakITB"
"1839673025249104030","Fri Sep 27 14:26:43 +0000 2024","8","itb! please gausa ngekos di paddy view banyak yg trauma","1839673025249104030","","","in","Ganesha, Jatinangor, Cirebon","4","1","0","https://x.com/DraftAnakITB/status/1839673025249104030","1804409229442453505","DraftAnakITB"
"1839666071730606492","Fri Sep 27 13:59:05 +0000 2024","2","maba! oskm web udh down ya :(","1839666071730606492","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1839666071730606492","1804409229442453505","DraftAnakITB"
"1839654506537071044","Fri Sep 27 13:13:08 +0000 2024","1","itb! Pen punya adek-adekan tapi nggak ada yang ngelamar aku jadi kakak","1839654506537071044","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1839654506537071044","1804409229442453505","DraftAnakITB"
"1839643836999471485","Fri Sep 27 12:30:44 +0000 2024","18","Ada anak itb! yang jomblo ga? Ini temen gue dari tadi ngeluh mulu kaga punya pacar plis jadi pacar temen gue biar bisa ikutan nimbrung kalo lg cerita soal pacar pas nongkrong","1839643836999471485","","","in","Ganesha, Jatinangor, Cirebon","4","17","0","https://x.com/DraftAnakITB/status/1839643836999471485","1804409229442453505","DraftAnakITB"
"1839634081971057045","Fri Sep 27 11:51:58 +0000 2024","0","itb! minta sarannya dong temen-temen https://t.co/fs0zzq7eru","1839634081971057045","https://pbs.twimg.com/media/GYexcpdWMAAGCk7.jpg","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1839634081971057045","1804409229442453505","DraftAnakITB"
